bboxes,scores,labels,timestamp,width,height,cctvid,region_and_name,centername,img_directory
"[[1248.2773209596248, 612.8572153100057, 629.1006489511348, 553.4731744554156]]",[0.9625098512593611],[17],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 115.46676182328149, 629.1006489511348, 720]]",[0.6152097693756373],[2],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 213.45415173289294, 629.1006489511348, 441.86380257839136]]",[0.8579716590286476],[21],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 679.8106626199658, 629.1006489511348, 164.97240036743503]]",[0.8448162688447238],[21],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 421.8564685932916, 629.1006489511348, 529.1541592954118]]",[0.5089605892292898],[5],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 567.3687517359041, 629.1006489511348, 319.82000035243533]]",[0.5571605336658758],[21],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1166.9526955787207, 629.1006489511348, 374.3726989089902]]",[0.6521633342222124],[21],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 715.5518724492916, 629.1006489511348, 224.88544114356955]]",[0.9136076350874347],[14],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 113.45967042979393, 629.1006489511348, 227.55981113663915]]",[0.528810931530477],[22],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 690.5452059695444, 629.1006489511348, 573.3517486254432]]",[0.5753656616186065],[9],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 672.8671684390508, 629.1006489511348, 279.62563971946213]]",[0.8919688673487378],[10],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 707.3363761453178, 629.1006489511348, 109.32271127622354]]",[0.5365991058708348],[21],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 805.2637437959778, 629.1006489511348, 184.28669665041]]",[0.9045823951126442],[9],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 182.2164204352087, 629.1006489511348, 378.8476951954333]]",[0.7127178040524976],[16],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1099.7023112661327, 629.1006489511348, 148.47315589814963]]",[0.8528740034805804],[0],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 205.81508377507058, 629.1006489511348, 532.2717192827483]]",[0.843869766020884],[2],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1272.443779810544, 629.1006489511348, 385.7705162015472]]",[0.9371588163811251],[18],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 603.2871337798957, 629.1006489511348, 480.8933105870096]]",[0.9026014290924952],[21],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 420.6845193225693, 629.1006489511348, 298.73107740072874]]",[0.8603179479831269],[3],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 205.01117532080582, 629.1006489511348, 437.51345624893673]]",[0.6808444745020485],[9],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 459.8703181052008, 629.1006489511348, 596.3702229397311]]",[0.9109140920567032],[18],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 352.1176446188132, 629.1006489511348, 438.81272247254486]]",[0.8636324690165712],[5],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 536.1100152683766, 629.1006489511348, 417.7181075600249]]",[0.7326964251587023],[22],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 300.4315763704351, 629.1006489511348, 164.8126719669678]]",[0.6011211921237207],[12],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1205.0093897413628, 629.1006489511348, 697.6737905310189]]",[0.509044482367985],[14],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 293.8262189180256, 629.1006489511348, 471.366910213029]]",[0.8913340409807742],[0],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 397.58519491605284, 629.1006489511348, 332.2473346521954]]",[0.6172654816688043],[22],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1058.1500849151003, 629.1006489511348, 463.1715313022596]]",[0.9986263947310206],[13],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1239.2972459683801, 629.1006489511348, 109.58699268658165]]",[0.9085537159933841],[6],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 867.1625811220587, 629.1006489511348, 559.5958141159181]]",[0.582465468721686],[19],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 184.51007118993238, 629.1006489511348, 304.4148978089364]]",[0.9043673196392892],[21],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 726.5120469115177, 629.1006489511348, 135.52770039049426]]",[0.603758725882571],[20],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 884.7196206683668, 629.1006489511348, 251.16599997574733]]",[0.6363278446705902],[12],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1080.559222921198, 629.1006489511348, 512.4743927527232]]",[0.8603245559195183],[9],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 493.4167755888345, 629.1006489511348, 460.3650438476998]]",[0.5462268716762989],[5],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 245.5350689690714, 629.1006489511348, 572.6998311707301]]",[0.7772371209103162],[13],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1102.9339592497922, 629.1006489511348, 720]]",[0.9765378944517717],[10],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 529.3635935348904, 629.1006489511348, 325.38595925955485]]",[0.8432246951245705],[19],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1011.3587507738423, 629.1006489511348, 549.8519407015172]]",[0.7896971023780031],[14],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 568.2000852079233, 629.1006489511348, 168.3428020356984]]",[0.8348510552234987],[15],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1183.1217122104076, 629.1006489511348, 513.5651690150224]]",[0.8926444722723282],[14],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 597.4275930229161, 629.1006489511348, 405.28443686927864]]",[0.678885928675338],[15],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1087.580290130049, 629.1006489511348, 546.7795376526796]]",[0.9972457064134108],[21],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 532.5208686315585, 629.1006489511348, 227.32320670528756]]",[0.6717677213579203],[11],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 735.0023137333824, 629.1006489511348, 126.77062284595802]]",[0.6874751851812422],[14],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1210.3120688858658, 629.1006489511348, 720]]",[0.9364979893718997],[16],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 189.7251545530982, 629.1006489511348, 274.14267654100786]]",[0.7154635883506537],[14],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 802.3950508442919, 629.1006489511348, 592.5902878909199]]",[0.5335786927203768],[11],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 853.7499632297896, 629.1006489511348, 417.6032022509723]]",[0.8565961659430306],[3],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 777.9564251916844, 629.1006489511348, 720]]",[0.5673314381868153],[6],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1158.727072261103, 629.1006489511348, 432.05295843784097]]",[0.6167680135290452],[5],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 969.7375345106045, 629.1006489511348, 89.97765715341068]]",[0.8411059312706228],[5],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 328.0163354445525, 629.1006489511348, 458.94064585345996]]",[0.9194809221670831],[8],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1235.5000117150005, 629.1006489511348, 162.20058787742656]]",[0.8242023631404485],[14],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 204.82887155126087, 629.1006489511348, 400.2330867175778]]",[0.798544724575853],[4],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 791.3634938348771, 629.1006489511348, 255.7920261617486]]",[0.7137199824346165],[14],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 1280, 629.1006489511348, 289.71607028528865]]",[0.6723226609150755],[13],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 949.5946430854906, 629.1006489511348, 608.1772892529318]]",[0.89706555845278],[17],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 306.6504182242145, 629.1006489511348, 627.774939158584]]",[0.6527485892709792],[16],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
"[[1248.2773209596248, 218.97679267621595, 629.1006489511348, 523.4748525081405]]",[0.9779084829686608],[8],1693537372535,1280,720,E912639,[중부내륙선]선무천교,국가교통정보센터(고속도로),/home/cctv_images\E912639_1693537372535.jpg
